date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-09 18,982.0933333333334,20.363333333333333,295.035,8.673333333333334,46.93833333333333,23.953333333333333,11.241666666666667,12.714999999999998,7.1499999999999995,11.448333333333332,1160.5683333333334,5.181666666666667,11.016666666666666,233.26666666666665,0.0,0.0,192.31166666666664,406.1116666666667,721.5866666666667,31.876666666666665,400.8
2020-02-09 18,982.3516666666666,21.125,295.77833333333336,9.181666666666667,46.355,25.101666666666663,11.638333333333334,13.466666666666667,7.401666666666666,11.846666666666666,1157.6933333333334,6.4316666666666675,11.81,234.6833333333333,0.0,0.0,454.00666666666666,918.8633333333333,1733.4766666666667,31.814999999999998,400.5333333333333
2020-02-09 18,982.9966666666666,20.56,295.15333333333336,9.501666666666667,49.046666666666674,24.246666666666666,11.89,12.358333333333334,7.558333333333334,12.094999999999999,1160.5733333333333,5.191666666666666,10.13,231.73333333333335,0.0,0.0,132.26666666666668,276.65333333333336,390.3883333333333,32.17,401.1666666666667
2020-02-09 18,983.82,19.735,294.25666666666666,9.653333333333334,52.13833333333333,23.040000000000003,12.01,11.030000000000001,7.628333333333334,12.21,1164.765,4.808333333333333,9.388333333333334,236.1,0.0,0.0,37.281666666666666,85.22333333333333,99.98666666666668,31.276666666666667,401.5
2020-02-09 18,984.3633333333333,19.44333333333333,293.91333333333336,9.846666666666666,53.78333333333333,22.623333333333335,12.168333333333335,10.456666666666667,7.723333333333334,12.36,1166.5016666666668,3.606666666666667,8.008333333333333,229.86666666666667,0.0,0.0,22.30333333333333,51.346666666666664,61.51166666666666,30.345,401.7833333333333
2020-02-09 19,984.88,19.356666666666666,293.78333333333336,9.959999999999999,54.48666666666667,22.501666666666665,12.261666666666665,10.243333333333334,7.78,12.448333333333332,1167.42,4.413333333333333,8.805,247.21666666666667,0.0,0.0,13.450000000000001,30.71166666666667,35.93833333333333,29.895,402.40000000000003
2020-02-09 19,985.4633333333333,19.151666666666667,293.52833333333336,10.015,55.38999999999999,22.21666666666667,12.305,9.91,7.806666666666666,12.488333333333332,1168.9133333333332,4.1433333333333335,9.0,244.48333333333335,0.0,0.0,0.805,3.403333333333333,4.626666666666666,29.49,403.26666666666665
2020-02-09 19,986.2133333333335,18.995,293.305,9.753333333333332,54.96333333333333,22.001666666666665,12.091666666666667,9.909999999999998,7.661666666666666,12.26,1170.5333333333335,4.036666666666666,8.126666666666667,251.33333333333334,0.0,0.0,0.0,0.0,0.0,29.131666666666664,404.31666666666666
2020-02-09 19,987.025,18.768333333333334,293.01,9.881666666666666,56.23,21.695000000000004,12.198333333333332,9.495,7.723333333333334,12.358333333333334,1172.3633333333335,3.2933333333333334,7.056666666666666,249.25,0.0,0.0,0.0,0.0,0.0,28.900000000000002,404.9666666666667
2020-02-09 19,987.5033333333334,18.391666666666666,292.59166666666664,9.978333333333333,57.949999999999996,21.186666666666667,12.276666666666666,8.908333333333333,7.77,12.435,1174.4133333333332,3.5533333333333332,7.628333333333333,254.4333333333333,0.0,0.0,0.0,0.0,0.0,28.706666666666667,405.6333333333334
2020-02-09 19,987.9766666666666,17.76,291.9166666666667,9.958333333333334,60.20333333333334,20.365,12.26,8.105,7.751666666666666,12.408333333333333,1177.5366666666666,2.365,5.761666666666667,252.66666666666666,0.0,0.0,0.0,0.0,0.0,28.391666666666666,405.6333333333334
2020-02-09 20,988.3283333333334,17.43,291.5566666666667,9.765,60.681666666666665,19.94333333333333,12.101666666666667,7.841666666666666,7.651666666666666,12.241666666666667,1179.3683333333333,2.7266666666666666,6.215,251.6,0.0,0.0,0.0,0.0,0.0,28.084999999999997,405.8
2020-02-09 20,988.6666666666666,17.095,291.19166666666666,9.918333333333333,62.62166666666667,19.525000000000002,12.223333333333334,7.3,7.726666666666667,12.365,1181.08,2.52,5.1883333333333335,245.63333333333333,0.0,0.0,0.0,0.0,0.0,27.900000000000002,405.93333333333334
2020-02-09 20,988.9166666666666,16.711666666666666,290.78666666666663,10.246666666666668,65.60333333333334,19.05666666666667,12.5,6.5566666666666675,7.898333333333333,12.64,1182.8166666666666,2.6783333333333332,5.278333333333333,254.98333333333335,0.0,0.0,0.0,0.0,0.0,27.736666666666665,407.1333333333334
2020-02-09 20,989.1916666666666,16.169999999999998,290.2233333333333,10.561666666666667,69.34333333333333,18.408333333333335,12.765,5.645,8.065,12.903333333333334,1185.2416666666666,2.8466666666666662,5.403333333333333,250.20000000000002,0.0,0.0,0.0,0.0,0.0,27.39,408.0
2020-02-09 20,989.3766666666667,15.811666666666667,289.84666666666664,10.416666666666666,70.26833333333333,17.993333333333336,12.641666666666666,5.3500000000000005,7.986666666666667,12.780000000000001,1186.9916666666666,2.5766666666666667,5.34,262.21666666666664,0.0,0.0,0.0,0.0,0.0,27.013333333333332,406.8333333333333
2020-02-09 20,989.5483333333333,15.625,289.645,10.241666666666667,70.27666666666666,17.778333333333332,12.496666666666668,5.285,7.891666666666667,12.626666666666665,1188.0316666666665,2.0766666666666667,4.156666666666667,246.0,0.0,0.0,4.041666666666667,9.931666666666667,14.713333333333333,26.776666666666667,406.8
2020-02-09 21,989.7950000000001,15.765,289.7633333333333,10.033333333333333,68.69500000000001,17.938333333333333,12.323333333333332,5.618333333333333,7.78,12.448333333333332,1187.8316666666667,1.6616666666666664,3.5016666666666665,254.78333333333333,0.0,0.0,44.718333333333334,91.98166666666667,103.52999999999999,26.823333333333334,407.7833333333333
2020-02-09 21,990.0733333333333,15.916666666666666,289.8933333333333,9.513333333333334,65.70166666666667,18.115,11.898333333333333,6.213333333333334,7.510000000000001,12.020000000000001,1187.7383333333335,2.1933333333333334,4.745,256.71666666666664,0.0,0.0,95.90333333333332,198.045,228.20333333333335,27.16333333333333,405.7833333333333
2020-02-09 21,990.315,16.418333333333333,290.375,8.998333333333333,61.45166666666666,18.701666666666668,11.491666666666667,7.21,7.25,11.603333333333333,1186.1566666666668,2.4683333333333333,5.396666666666667,258.90000000000003,0.0,0.0,183.54999999999998,372.6016666666667,501.27500000000003,27.726666666666663,403.3666666666666
2020-02-09 21,990.5283333333333,17.325,291.26666666666665,8.770000000000001,57.14666666666667,19.811666666666667,11.318333333333333,8.493333333333334,7.138333333333333,11.426666666666668,1182.7883333333332,2.7583333333333333,6.013333333333333,269.6166666666667,0.0,0.0,359.93833333333333,710.5316666666668,1452.325,28.843333333333334,402.9666666666667
2020-02-09 21,990.5283333333333,18.111666666666668,292.05333333333334,8.656666666666666,53.955000000000005,20.81833333333333,11.228333333333333,9.59,7.081666666666667,11.336666666666666,1179.6333333333334,2.625,5.198333333333333,269.6666666666667,0.0,0.0,542.4266666666666,1061.355,1580.0916666666665,30.603333333333335,402.3333333333333
2020-02-09 21,990.3516666666666,18.665,292.62333333333333,8.311666666666667,50.89833333333333,21.55333333333333,10.968333333333334,10.586666666666666,6.918333333333333,11.075000000000001,1177.3033333333333,2.381666666666667,5.0216666666666665,279.65000000000003,0.0,0.0,531.2383333333333,1072.6716666666666,1289.3533333333332,32.211666666666666,400.81666666666666
2020-02-09 22,990.1666666666666,18.955000000000002,292.9316666666667,8.408333333333333,50.30833333333333,21.948333333333334,11.041666666666666,10.908333333333333,6.965,11.151666666666666,1175.8833333333334,2.0516666666666667,4.5216666666666665,275.53333333333336,0.0,0.0,373.71999999999997,770.1916666666666,899.4833333333332,33.00333333333334,399.6166666666666
2020-02-09 22,989.7666666666668,18.94333333333333,292.9533333333333,8.616666666666665,51.068333333333335,21.93166666666667,11.200000000000001,10.731666666666667,7.07,11.315,1175.3799999999999,1.6866666666666668,3.4066666666666667,294.3666666666667,0.0,0.0,304.67333333333335,638.1733333333333,687.285,32.98,398.93333333333334
2020-02-09 22,989.3466666666667,19.598333333333333,293.645,8.355,48.17333333333334,22.849999999999998,11.0,11.848333333333334,6.945,11.118333333333332,1172.3416666666667,1.7666666666666668,3.551666666666667,278.28333333333336,0.0,0.0,478.205,964.8483333333334,1252.8283333333334,33.05833333333334,398.90000000000003
2020-02-09 22,988.975,20.185,294.26666666666665,8.123333333333333,45.715,23.689999999999998,10.828333333333333,12.861666666666666,6.838333333333334,10.948333333333332,1169.6316666666667,1.8166666666666664,3.831666666666667,286.34999999999997,0.0,0.0,434.825,864.6633333333333,1180.8166666666666,34.22833333333333,399.1666666666667
2020-02-09 22,988.2383333333333,20.683333333333334,294.82666666666665,7.908333333333334,43.68833333333333,24.42833333333333,10.671666666666667,13.76,6.743333333333333,10.798333333333334,1166.845,1.5533333333333335,3.0849999999999995,289.51666666666665,0.0,0.0,368.8666666666666,728.0083333333333,809.6116666666667,35.031666666666666,399.4166666666667
2020-02-09 22,987.7266666666666,20.69333333333333,294.885,7.923333333333333,43.708333333333336,24.44666666666667,10.683333333333332,13.765,6.753333333333334,10.816666666666668,1166.195,1.2116666666666667,2.236666666666667,113.73166666666668,0.0,0.0,216.88833333333332,432.0016666666666,473.74499999999995,35.54,399.1666666666667
2020-02-09 23,987.2316666666666,19.913333333333334,294.14,7.713333333333334,45.211666666666666,23.3,10.528333333333334,12.771666666666667,6.66,10.666666666666666,1168.78,0.455,0.8700000000000001,338.3333333333333,0.0,0.0,41.589999999999996,103.23833333333333,119.415,34.94,399.73333333333335
2020-02-09 23,986.8066666666667,18.293333333333333,292.5516666666667,8.088333333333333,51.39833333333333,21.073333333333334,10.806666666666667,10.265,6.84,10.950000000000001,1174.6483333333333,0.63,1.1983333333333333,147.54166666666666,0.0,0.0,0.5183333333333333,5.891666666666667,8.048333333333334,32.656666666666666,402.0833333333333
2020-02-09 23,986.7833333333333,16.811666666666667,291.06666666666666,8.540000000000001,58.13333333333333,19.18166666666667,11.14,8.040000000000001,7.053333333333334,11.29,1180.4633333333334,0.4983333333333333,0.9616666666666668,114.54,0.0,0.0,0.0,0.0,0.0,30.290000000000003,407.15000000000003
2020-02-09 23,986.4666666666667,15.446666666666667,289.7233333333333,8.801666666666668,64.53333333333335,17.580000000000002,11.341666666666667,6.238333333333333,7.1816666666666675,11.496666666666668,1185.5733333333333,0.6716666666666667,1.095,155.80166666666665,0.0,0.0,0.0,0.0,0.0,28.59166666666667,413.05
2020-02-09 23,985.7766666666666,14.583333333333334,288.9166666666667,8.91,68.72333333333334,16.63,11.423333333333334,5.206666666666667,7.239999999999999,11.588333333333333,1188.2566666666667,0.49,0.8266666666666667,162.90666666666667,0.0,0.0,0.0,0.0,0.0,27.418333333333333,416.55
2020-02-09 23,985.0933333333332,13.79,288.1766666666667,8.926666666666668,72.43833333333333,15.796666666666667,11.435,4.361666666666667,7.253333333333333,11.606666666666667,1190.71,0.6533333333333333,1.0916666666666666,92.53333333333335,0.0,0.0,0.0,0.0,0.0,26.5,420.6666666666667
2020-02-10 00,984.5283333333333,12.718333333333334,287.14500000000004,8.738333333333333,76.78833333333334,14.741666666666667,11.291666666666666,3.4499999999999997,7.166666666666667,11.469999999999999,1194.5566666666666,0.8516666666666667,1.5516666666666667,205.53333333333333,0.0,0.0,0.0,0.0,0.0,25.515,425.1166666666666
2020-02-10 00,983.7916666666666,11.64,286.12333333333333,8.891666666666667,83.2,13.711666666666668,11.408333333333333,2.305,7.245,11.598333333333334,1198.115,1.1416666666666668,1.7699999999999998,201.03333333333333,0.0,0.0,0.0,0.0,0.0,24.688333333333333,431.26666666666665
2020-02-10 00,982.7583333333333,12.42,286.99499999999995,9.323333333333332,81.395,14.445,11.748333333333333,2.695,7.468333333333334,11.955,1193.43,0.8733333333333334,1.7783333333333333,191.35,0.0,0.0,0.0,0.0,0.0,24.57166666666667,436.4166666666667
2020-02-10 00,981.5266666666666,12.82,287.5,9.528333333333334,80.35333333333334,14.826666666666668,11.908333333333333,2.9150000000000005,7.583333333333333,12.133333333333333,1190.185,1.325,2.0883333333333334,203.26666666666665,0.0,0.0,0.0,0.0,0.0,24.746666666666666,434.34999999999997
2020-02-10 00,980.64,13.028333333333334,287.78333333333336,10.056666666666667,82.21666666666667,15.031666666666666,12.344999999999999,2.685,7.87,12.588333333333333,1188.04,1.7966666666666666,2.8200000000000003,198.23333333333335,0.03333333333333333,311.6666666666667,0.0,0.0,0.0,24.833333333333332,437.31666666666666
2020-02-10 00,980.285,13.495,288.28333333333336,10.601666666666667,82.64999999999999,15.495,12.803333333333333,2.6916666666666664,8.163333333333332,13.06,1185.46,1.3150000000000002,2.216666666666667,212.08333333333334,0.19999999999999998,163.33333333333334,1.0816666666666668,2.311666666666667,3.5883333333333334,24.71666666666667,429.76666666666665
2020-02-10 01,980.415,12.61,287.38,12.046666666666667,96.36666666666667,14.621666666666668,14.085,0.535,8.986666666666666,14.366666666666667,1188.6983333333335,2.5483333333333333,3.901666666666667,194.0,0.18333333333333335,600.0,11.453333333333333,26.08,32.583333333333336,24.689999999999998,440.05
2020-02-10 01,979.5116666666667,12.998333333333335,287.84999999999997,12.693333333333333,98.06666666666666,15.008333333333333,14.701666666666668,0.3033333333333333,9.386666666666667,15.008333333333333,1185.7083333333333,2.645,4.161666666666666,187.83333333333334,0.06666666666666667,256.6666666666667,80.67333333333333,166.14000000000001,193.23333333333335,24.175,435.90000000000003
2020-02-10 01,979.3650000000001,16.055,290.935,13.438333333333333,84.565,18.29,15.435,2.8533333333333335,9.861666666666666,15.76,1172.6666666666667,3.858333333333333,5.9750000000000005,194.76666666666665,0.0,0.0,414.14000000000004,792.56,972.715,25.701666666666668,415.06666666666666
2020-02-10 01,978.8666666666667,18.261666666666667,293.1983333333333,13.676666666666668,74.63333333333334,21.033333333333335,15.673333333333332,5.3566666666666665,10.021666666666667,16.013333333333335,1163.0816666666667,7.02,9.459999999999999,207.51666666666665,0.0,0.0,594.5666666666667,1153.5866666666666,1479.2849999999999,28.89,404.6666666666667
2020-02-10 01,978.6383333333333,19.82166666666667,294.785,13.568333333333333,67.23,23.165000000000003,15.565,7.598333333333333,9.953333333333333,15.906666666666666,1156.6616666666666,6.114999999999999,8.33,204.0,0.0,0.0,705.2016666666667,1374.1966666666667,1591.3983333333333,30.833333333333332,402.6666666666667
2020-02-10 01,978.6750000000001,20.595000000000002,295.56,12.156666666666666,58.435,24.298333333333332,14.195,10.101666666666667,9.071666666666667,14.505,1154.2749999999999,6.808333333333334,9.733333333333333,211.1833333333333,0.0,0.0,679.8416666666667,1340.1266666666668,1747.325,32.388333333333335,402.84999999999997
2020-02-10 02,978.1316666666667,20.555,295.5683333333333,11.37,55.60333333333333,24.24,13.473333333333334,10.768333333333333,8.61,13.775,1154.1116666666667,5.648333333333333,8.706666666666665,217.29999999999998,0.0,0.0,413.56,843.7783333333333,1132.5483333333334,32.595,401.8833333333334
2020-02-10 02,977.6783333333333,21.491666666666664,296.55,10.799999999999999,50.541666666666664,25.676666666666666,12.97,12.705,8.293333333333335,13.266666666666666,1150.1333333333334,4.638333333333334,7.411666666666666,212.21666666666667,0.0,0.0,446.09999999999997,907.2833333333333,1288.4983333333332,32.835,401.2166666666667
2020-02-10 02,977.1583333333333,22.081666666666667,297.18833333333333,10.563333333333334,47.99,26.613333333333333,12.770000000000001,13.844999999999999,8.17,13.066666666666668,1147.3066666666666,5.023333333333333,7.483333333333333,217.29999999999998,0.0,0.0,307.35833333333335,634.9666666666667,795.6183333333333,33.39833333333333,400.55
2020-02-10 02,976.8283333333334,22.006666666666664,297.145,10.663333333333334,48.52166666666667,26.493333333333336,12.854999999999999,13.64,8.223333333333334,13.160000000000002,1147.1716666666666,4.291666666666667,6.458333333333333,205.75,0.0,0.0,133.39666666666668,287.4633333333333,330.845,33.25333333333334,400.2
2020-02-10 02,976.5233333333334,21.575,296.73333333333335,10.738333333333335,50.06666666666666,25.804999999999996,12.918333333333335,12.886666666666665,8.268333333333333,13.229999999999999,1148.4633333333334,4.031666666666666,6.526666666666667,210.03333333333333,0.0,0.0,105.96166666666666,223.55499999999998,246.505,32.56,401.98333333333335
2020-02-10 02,976.1816666666667,21.073333333333334,296.2583333333333,11.615,54.721666666666664,25.02333333333333,13.688333333333333,11.336666666666666,8.77,14.021666666666667,1149.6733333333334,3.4266666666666663,5.023333333333333,210.88333333333333,0.0,0.0,86.56833333333333,180.44500000000002,207.81000000000003,32.07833333333333,402.8
2020-02-10 03,976.0166666666668,20.155,295.34833333333336,12.201666666666668,60.21,23.650000000000002,14.231666666666667,9.416666666666666,9.121666666666666,14.583333333333334,1152.8316666666667,2.205,3.0999999999999996,222.16666666666666,0.0,0.0,14.143333333333333,32.70666666666667,37.585,31.501666666666665,406.23333333333335
